abacalero	abacalera
guerillero	guerillera
guerreador	guerreadora
guerrero	guerrera
guiado	guiada
guiador	guiadora
guido	guida
guienés	guienésa
guijarreño	guijarreña
guijarroso	guijarrosa
guijeño	guijeña
guijoso	guijosa
guinaldés	guinaldésa
guinchero	guinchera
guindado	guindada
guineano	guineana
guineo	guinea
guipuzcoano	guipuzcoana
guisado	guisada
guisador	guisadora
guisandero	guisandera
guitarrero	guitarrera
guitarresco	guitarresca
guitero	guitera
guito	guita
guitón	guitóna
guiñador	guiñadora
guiñapiento	guiñapienta
guiñaposo	guiñaposa
guiñolesco	guiñolesca
guloso	gulosa
gulusmero	gulusmera
gunneráceo	gunnerácea
gurbio	gurbia
gurbionado	gurbionada
gurdo	gurda
gurriato	gurriata
gurrufero	gurrufera
gurrumino	gurrumina
gurí	gurisa
gusaniento	gusanienta
gusanoso	gusanosa
gusarapiento	gusarapienta
gustativo	gustativa
gustoso	gustosa
gutífero	gutífera
guyanés	guyanésa
guzgo	guzga
guácharo	guáchara
gádido	gádida
gálico	gálica
gárrulo	gárrula
gástrico	gástrica
gélido	gélida
gémino	gémina
génico	génica
génito	génita
gépido	gépida
gético	gética
gétulo	gétula
gímnico	gímnica
gótico	gótica
güecho	güecha
güeldrés	güeldrésa
güelfo	güelfa
güero	güera
güilo	güila
güirero	güirera
güirisero	güirisera
güiro	güira
habado	habada
habanero	habanera
habano	habana
habedero	habedera
haberado	haberada
haberoso	haberosa
habidero	habidera
habilidoso	habilidosa
habilindroso	habilindrosa
habilitado	habilitada
habilitador	habilitadora
habillado	habillada
habiloso	habilosa
habitador	habitadora
hablado	hablada
hablador	habladora
hablanchín	hablanchína
hablantinoso	hablantinosa
hablantín	hablantína
hacedero	hacedera
hacedor	hacedora
hacendado	hacendada
hacendario	hacendaria
hacendero	hacendera
hacendoso	hacendosa
hacendístico	hacendística
hacinador	hacinadora
hacino	hacina
hadado	hadada
hadador	hadadora
hadario	hadaria
hadrubado	hadrubada
hagiográfico	hagiográfica
hagiógrafo	hagiógrafa
haitiano	haitiana
halagador	halagadora
halaguero	halaguera
halagüeño	halagüeña
halconado	halconada
halconero	halconera
haldero	haldera
haldinegro	haldinegra
haldudo	halduda
hallado	hallada
hallador	halladora
halludero	halludera
haloideo	haloidea
halterófilo	halterófila
halófilo	halófila
halógeno	halógena
hamamelidáceo	hamamelidácea
hamaquero	hamaquera
hambriento	hambrienta
hambrío	hambría
hambrón	hambróna
hamburgués	hamburguésa
hampesco	hampesca
hampo	hampa
hampón	hampóna
hannoveriano	hannoveriana
hanseático	hanseática
haraganoso	haraganosa
haragán	haragána
harapiento	harapienta
haraposo	haraposa
hardido	hardida
harinero	harinera
harinoso	harinosa
harinudo	harinuda
harmónico	harmónica
harpado	harpada
harqueño	harqueña
harto	harta
hartón	hartóna
harón	haróna
hastioso	hastiosa
hatero	hatera
hawaiano	hawaiana
hayeno	hayena
hazañero	hazañera
hazañoso	hazañosa
hebdomadario	hebdomadaria
hebillero	hebillera
hebraico	hebraica
hebreo	hebrea
hebroso	hebrosa
hebrudo	hebruda
hechiceresco	hechiceresca
hechicero	hechicera
hechizo	hechiza
hecho	hecha
hechor	hechora
heciento	hecienta
hectóreo	hectórea
hedentino	hedentina
hedentinoso	hedentinosa
hediento	hedienta
hediondo	hedionda
hedonístico	hedonística
hedónico	hedónica
hegemónico	hegemónica
hegueliano	hegueliana
heladero	heladera
heladizo	heladiza
helado	helada
helador	heladora
heleno	helena
helenístico	helenística
helespontíaco	helespontíaca
helespóntico	helespóntica
helgado	helgada
heliconio	heliconia
heliocéntrico	heliocéntrica
heliofísico	heliofísica
heliográfico	heliográfica
heliostático	heliostática
helmintológico	helmintológica
helmíntico	helmíntica
helvecio	helvecia
helvético	helvética
helénico	helénica
hematológico	hematológica
hematopoyético	hematopoyética
hematófago	hematófaga
hematógeno	hematógena
hematólogo	hematóloga
hembruno	hembruna
hemencioso	hemenciosa
hemiplégico	hemiplégica
hemisférico	hemisférica
hemodinámico	hemodinámica
hemofílico	hemofílica
hemolítico	hemolítica
hemoptoico	hemoptoica
hemoptísico	hemoptísica
hemorrágico	hemorrágica
hemostático	hemostática
hemático	hemática
henchidor	henchidora
hendedor	hendedora
hendido	hendida
henequenero	henequenera
henequero	henequera
hepatológico	hepatológica
hepatólogo	hepatóloga
heptasilábico	heptasilábica
heptasílabo	heptasílaba
heptágono	heptágona
hepático	hepática
heracleo	heraclea
herbario	herbaría
herbolario	herbolaria
herborizador	herborizadora
herboso	herbosa
herbáceo	herbácea
herbívoro	herbívora
herciano	herciana
herculano	herculana
herculino	herculina
hercúleo	hercúlea
heredado	heredada
heredero	heredera
herediano	herediana
hereditario	hereditaria
herido	herida
heridor	heridora
hermanado	hermanada
hermanastro	hermanastra
hermano	hermana
hermenéutico	hermenéutica
hermoseador	hermoseadora
hermoso	hermosa
hermético	hermética
herniado	herniada
herniario	herniaria
hernioso	herniosa
herodiano	herodiana
heroico	heroica
heroinómano	heroinómana
herperio	herperia
herpetólogo	herpetóloga
herpético	herpética
herrador	herradora
herrerano	herrerana
herreriano	herreriana
herrero	herrera
herreño	herreña
herropeado	herropeada
herrugento	herrugenta
herrumbroso	herrumbrosa
hervoroso	hervorosa
herziano	herziana
heráldico	heráldica
herético	herética
hespérico	hespérica
hespérido	hespérida
heteo	hetea
heterocigótico	heterocigótica
heteroclamídeo	heteroclamídea
heterocíclico	heterocíclica
heterodoxo	heterodoxa
heterogéneo	heterogénea
heteroscio	heteroscia
heterosilábico	heterosilábica
heterotrófico	heterotrófica
heterozigótico	heterozigótica
heteróclito	heteróclita
heterónimo	heterónima
heterónomo	heterónoma
heterópsido	heterópsida
heterótrofo	heterótrofa
heurístico	heurística
hexasílabo	hexasílaba
hexágono	hexágona
hexángulo	hexángula
hexástilo	hexástila
hialino	hialina
hialoideo	hialoidea
hibernés	hibernésa
hibleo	hiblea
hibérnico	hibérnica
hicso	hicsa
hidalgo	hidalga
hidatídico	hidatídica
hidiondo	hidionda
hidrobiológico	hidrobiológica
hidrocefálico	hidrocefálica
hidroclórico	hidroclórica
hidrocálido	hidrocálida
hidrocéfalo	hidrocéfala
hidrodinámico	hidrodinámica
hidroeléctrico	hidroeléctrica
hidroeólico	hidroeólica
hidrofugo	hidrofuga
hidrofóbico	hidrofóbica
hidrogeológico	hidrogeológica
hidrogeólogo	hidrogeóloga
hidrográfico	hidrográfica
hidrolizado	hidrolizada
hidrológico	hidrológica
hidromecánico	hidromecánica
hidromántico	hidromántica
hidrométrico	hidrométrica
hidronímico	hidronímica
hidropteríneo	hidropterínea
hidropático	hidropática
hidropónico	hidropónica
hidrostático	hidrostática
hidroterápico	hidroterápica
hidrotimétrico	hidrotimétrica
hidráulico	hidráulica
hidrófilo	hidrófila
hidrófobo	hidrófoba
hidrógrafo	hidrógrafa
hidrólogo	hidróloga
hidrópico	hidrópica
hierbatero	hierbatera
hierbero	hierbera
hierogámico	hierogámica
hierosolimitano	hierosolimitana
hierático	hierática
hieródulo	hieródula
higiénico	higiénica
higrométrico	higrométrica
higroscópico	higroscópica
higrófilo	higrófila
higrófugo	higrófuga
higüeyano	higüeyana
hijastro	hijastra
hijo	hija
hilachoso	hilachosa
hilachudo	hilachuda
hiladizo	hiladiza
hilador	hiladora
hilandero	hilandera
himalayo	himalaya
hinchado	hinchada
hiogloso	hioglosa
hioideo	hioidea
hiperactivo	hiperactiva
hiperbárico	hiperbárica
hiperbático	hiperbática
hiperbólico	hiperbólica
hiperbóreo	hiperbórea
hipercalórico	hipercalórica
hipercinético	hipercinética
hiperclorhídrico	hiperclorhídrica
hipercrítico	hipercrítica
hiperestésico	hiperestésica
hiperglucémico	hiperglucémica
hipericíneo	hipericínea
hipersónico	hipersónica
hipertensivo	hipertensiva
hipertenso	hipertensa
hipertiroideo	hipertiroidea
hipertrófico	hipertrófica
hipertónico	hipertónica
hipnotizador	hipnotizadora
hipnótico	hipnótica
hipoalergénico	hipoalergénica
hipoalérgico	hipoalérgica
hipocalórico	hipocalórica
hipocastanáceo	hipocastanácea
hipocastáneo	hipocastánea
hipoclorhídrico	hipoclorhídrica
hipocondríaco	hipocondríaca
hipocorístico	hipocorística
hipocrático	hipocrática
hipocóndrico	hipocóndrica
hipodámico	hipodámica
hipodérmico	hipodérmica
hipogeo	hipogea
hipogloso	hipoglosa
hipoglucémico	hipoglucémica
hipogástrico	hipogástrica
hipogénico	hipogénica
hipomaníaco	hipomaníaca
hipopótamo	hipopótama
hiposo	hiposa
hipostático	hipostática
hipotecario	hipotecaria
hipotenso	hipotensa
hipotiroideo	hipotiroidea
hipotáctico	hipotáctica
hipotérmico	hipotérmica
hipotético	hipotética
hipotónico	hipotónica
hipsométrico	hipsométrica
hipólogo	hipóloga
hipóstilo	hipóstila
hircano	hircana
hirsuto	hirsuta
hispalio	hispalia
hispano	hispana
hispanoamericano	hispanoamericana
hispanofrancés	hispanofrancésa
hispanojudío	hispanojudía
hispanomusulmán	hispanomusulmána
hispanorromano	hispanorromana
hispanófabo	hispanófaba
hispanófilo	hispanófila
hispánico	hispánica
histológico	histológica
histoquímico	histoquímica
historiado	historiada
historiador	historiadora
historiográfico	historiográfica
historiológico	historiológica
historiógrafo	historiógrafa
histrión	histriónisa
histriónico	histriónica
histérico	histérica
histólogo	históloga
histórico	histórica
hitleriano	hitleriana
hito	hita
hobacho	hobacha
hobachón	hobachóna
hocero	hocera
hocicudo	hocicuda
hocicón	hocicóna
hodierno	hodierna
hogareño	hogareña
hojalatero	hojalatera
hojaldrado	hojaldrada
hojaldrero	hojaldrera
hojoso	hojosa
hojudo	hojuda
holandés	holandésa
holgachón	holgachóna
holgado	holgada
holgazán	holgazána
holguinero	holguinera
holgón	holgóna
hollejudo	hollejuda
holliniento	hollinienta
hollywoodiano	hollywoodiana
holoceno	holocena
holográfico	holográfica
holosérico	holosérica
holístico	holística
hológrafo	hológrafa
hombruno	hombruna
homenajeado	homenajeada
homeopático	homeopática
homeostático	homeostática
homeotermo	homeoterma
homeotérmico	homeotérmica
homocigótico	homocigótica
homoclamídeo	homoclamídea
homofóbico	homofóbica
homogeneizador	homogeneizadora
homogéneo	homogénea
homonímico	homonímica
homotético	homotética
homozigótico	homozigótica
homérico	homérica
homínido	homínida
homófobo	homófoba
homófono	homófona
homógrafo	homógrafa
homólogo	homóloga
homónimo	homónima
hondo	honda
hondureño	hondureña
honesto	honesta
hongkonés	hongkonésa
hongoso	hongosa
honorario	honoraria
honoroso	honorosa
honorífico	honorífica
honradero	honradera
honrado	honrada
honrador	honradora
honroso	honrosa
horaciano	horaciana
horadador	horadadora
horario	horaria
horcado	horcada
horchatero	horchatera
hormigoso	hormigosa
hormiguesco	hormiguesca
hornaguero	hornaguera
hornecino	hornecina
hornero	hornera
hornijero	hornijera
horrendo	horrenda
horripilativo	horripilativa
horro	horrra
horroroso	horrorosa
horrífico	horrífica
horrísono	horrísona
hortelano	hortelana
horticultor	horticultora
hosco	hosca
hoscoso	hoscosa
hospedador	hospedadora
hospedero	hospedera
hospiciano	hospiciana
hospitalario	hospitalara
hospitalero	hospitalera
hospitalicio	hospitalicia
hostalero	hostalera
hostelero	hostelera
hostiero	hostiera
hostigador	hostigadora
hostigoso	hostigosa
hotelero	hotelera
hoyoso	hoyosa
hozador	hozadora
huachafo	huachafa
huachafoso	huachafosa
huachano	huachana
huailino	huailina
huamachuquino	huamachuquina
huamalino	huamalina
huamanguino	huamanguina
huanaco	huanaca
huancaneño	huancaneña
huancavelicano	huancavelicana
huancaíno	huancaína
huangudo	huanguda
huantino	huantina
huanuqueño	huanuqueña
huapanguero	huapanguera
huaquero	huaquera
huarachudo	huarachuda
huaracino	huaracina
huaralino	huaralina
huarochirano	huarochirana
huaso	huasa
huasquino	huasquina
huasteco	huasteca
hueco	hueca
huehueteco	huehueteca
huelguístico	huelguística
huelo	huela
huelveño	huelveña
huerco	huerca
huero	huera
huertano	huertana
huertero	huertera
huesero	huesera
huesoso	huesosa
huesudo	huesuda
hueteño	hueteña
huevero	huevera
huevón	huevóna
hugonote	hugonota
huidero	huidera
huidizo	huidiza
huido	huida
huidor	huidora
huilo	huila
huisachero	huisachera
hulano	hulana
hulero	hulera
hullero	hullera
humacaeño	humacaeña
humanitario	humanitaria
humano	humana
humanístico	humanística
humectativo	humectativa
humiento	humienta
humildoso	humildosa
humillador	humilladora
humitero	humitera
humorado	humorada
humoroso	humorosa
humorístico	humorística
humoso	humosa
huno	huna
huracanado	huracanada
huraño	huraña
hurdano	hurdana
hurgador	hurgadora
hurgón	hurgóna
huronero	huronera
hurtador	hurtadora
hurón	huróna
husmeador	husmeadora
huyuyo	huyuya
huérfano	huérfana
huésped	huéspeda
háptico	háptica
héctico	héctica
hérnico	hérnica
hérulo	hérula
héspero	héspera
hético	hética
híbrido	híbrida
hídrico	hídrica
hípico	hípica
híspido	híspida
hórrido	hórrida
húmedo	húmeda
húmico	húmica
húmido	húmida
húngaro	húngara
iano	iana
iatrogénico	iatrogénica
ibaguereño	ibaguereña
ibarreño	ibarreña
iberio	iberia
ibero	ibera
iberoamericano	iberoamericana
iberorrománico	iberorrománica
ibicenco	ibicenca
ibérico	ibérica
icario	icaria
ichuelo	ichuela
icio	icia
icnográfico	icnográfica
ico	ica
iconográfico	iconográfica
iconológico	iconológica
iconómaco	iconómaca
icoricórico	icoricórica
icoroso	icorosa
ictericiado	ictericiada
ictiológico	ictiológica
ictiófago	ictiófaga
ictiólogo	ictióloga
ictérico	ictérica
ictíneo	ictínea
icáreo	icárea
icástico	icástica
icón	icóna
icónico	icónica
idalio	idalia
idealizador	idealizadora
identificador	identificadora
identificativo	identificativa
identificatorio	identificatoria
ideo	idea
ideográfico	ideográfica
ideologizado	ideologizada
ideológico	ideológica
ideoso	ideosa
idero	idera
ideático	ideática
ideólogo	ideóloga
idiográfico	idiográfica
idiomático	idiomática
idiopático	idiopática
idiosincrásico	idiosincrásica
idiosincrático	idiosincrática
ido	ida
idolátrico	idolátrica
idor	idora
idéntico	idéntica
idílico	idílica
idóneo	idónea
iego	iega
iento	ienta
iglesiero	iglesiera
ignaciano	ignaciana
ignaro	ignara
ignavo	ignava
ignito	ignita
ignominioso	ignominiosa
ignoto	ignota
ignífero	ignífera
ignífugo	ignífuga
ignívomo	ignívoma
iguado	iguada
igualadino	igualadina
igualado	igualada
igualador	igualadora
igualatorio	igualatoria
igualitario	igualitaria
igualón	igualóna
iguanero	iguanera
ijón	ijóna
ilativo	ilativa
ilegítimo	ilegítima
ilercavón	ilercavóna
ilercaón	ilercaóna
ileso	ilesa
iletrado	iletrada
iliaco	iliaca
iliberitano	iliberitana
iliberritano	iliberritana
ilicitano	ilicitana
ilicíneo	ilicínea
ilimitado	ilimitada
ilirio	iliria
iliterario	iliteraria
iliterato	iliterata
iliturgitano	iliturgitana
illapelino	illapelina
illo	illla
ilocutivo	ilocutiva
iluminado	iluminada
iluminador	iluminadora
iluminativo	iluminativa
ilusivo	ilusiva
iluso	ilusa
ilusorio	ilusoria
ilustrado	ilustrada
ilustrador	ilustradora
ilustrativo	ilustrativa
ilustrísimo	ilustrísima
ilíaco	ilíaca
ilícito	ilícita
ilíquido	ilíquida
ilírico	ilírica
ilógico	ilógica
imaginario	imaginaria
imaginativo	imaginativa
imanador	imanadora
imbabureño	imbabureña
imbricado	imbricada
imitador	imitadora
imitativo	imitativa
imitatorio	imitatoria
impagado	impagada
impago	impaga
imparisílabo	imparisílaba
impedido	impedida
impedidor	impedidora
impeditivo	impeditiva
impensado	impensada
imperador	imperadora
imperativo	imperativa
imperatorio	imperatoria
imperecedero	imperecedera
imperfectivo	imperfectiva
imperfecto	imperfecta
imperfeto	imperfeta
imperioso	imperiosa
imperito	imperita
impertérrito	impertérrita
impetrador	impetradora
impetratorio	impetratoria
impetuoso	impetuosa
impiadoso	impiadosa
impiedoso	impiedosa
implantador	implantadora
implicatorio	implicatoria
implorador	imploradora
implosivo	implosiva
implícito	implícita
impoluto	impoluta
impolítico	impolítica
imponedor	imponedora
importado	importada
importador	importadora
importuno	importuna
imposibilitado	imposibilitada
impositivo	impositiva
impositor	impositora
impostado	impostada
impostor	impostora
imprecatorio	imprecatoria
impreciso	imprecisa
impremeditado	impremeditada
impresivo	impresiva
impresor	impresora
imprevisor	imprevisora
imprevisto	imprevista
imprimador	imprimadora
improductivo	improductiva
impropio	impropia
improporcionado	improporcionada
improprio	impropria
improvisado	improvisada
improvisador	improvisadora
improviso	improvisa
improvisto	improvista
impróspero	impróspera
impróvido	impróvida
impudoroso	impudorosa
impuesto	impuesta
impugnador	impugnadora
impugnativo	impugnativa
impulsador	impulsadora
impulsivo	impulsiva
impulsor	impulsora
impunido	impunida
impuro	impura
imputado	imputada
imputador	imputadora
impávido	impávida
impío	impía
impíreo	impírea
impúbero	impúbera
impúdico	impúdica
imvatido	imvatida
inacceso	inaccesa
inacentuado	inacentuada
inactivo	inactiva
inadaptado	inadaptada
inadecuado	inadecuada
inadvertido	inadvertida
inafectado	inafectada
inalterado	inalterada
inalámbrico	inalámbrica
inameno	inamena
inamistoso	inamistosa
inanimado	inanimada
inaplicado	inaplicada
inaprensivo	inaprensiva
inapropiado	inapropiada
inaprovechado	inaprovechada
inapto	inapta
inarmónico	inarmónica
inarticulado	inarticulada
inartificioso	inartificiosa
inatento	inatenta
inaudito	inaudita
inaugurador	inauguradora
inauténtico	inauténtica
inaveriguado	inaveriguada
incaico	incaica
incapacitado	incapacitada
incasto	incasta
incauto	incauta
incendiario	incendiaria
incensivo	incensiva
incentivador	incentivadora
incentivo	incentiva
incertísimo	incertísima
incestuoso	incestuosa
incierto	incierta
incinerador	incineradora
incircunciso	incircuncisa
incircunscrito	incircunscrita
incisivo	incisiva
inciso	incisa
incisorio	incisoria
incitador	incitadora
incivilizado	incivilizada
inclinador	inclinadora
inclinativo	inclinativa
inclusero	inclusera
inclusivo	inclusiva
incluso	inclusa
incoativo	incoativa
incofeso	incofesa
incogitado	incogitada
incoloro	incolora
incombusto	incombusta
incomodador	incomodadora
incomparado	incomparada
incompasivo	incompasiva
incomplejo	incompleja
incompleto	incompleta
incomplexo	incomplexa
incomprendido	incomprendida
incomprensivo	incomprensiva
incompuesto	incompuesta
incomunicado	incomunicada
inconcino	inconcina
inconcluso	inconclusa
inconcreto	inconcreta
inconcuso	inconcusa
incondicionado	incondicionada
inconexo	inconexa
inconfesado	inconfesada
incongruo	incongrua
inconsiderado	inconsiderada
inconsulto	inconsulta
incontaminado	incontaminada
incontestado	incontestada
incontrito	incontrita
incontrolado	incontrolada
incorpóreo	incorpórea
incorrecto	incorrecta
incorrupto	incorrupta
increado	increada
increpador	increpadora
incriminatorio	incriminatoria
incruento	incruenta
incrédulo	incrédula
inculcador	inculcadora
inculpado	inculpada
inculpador	inculpadora
inculpatorio	inculpatoria
incultivado	incultivada
inculto	inculta
incumplido	incumplida
incumplidor	incumplidora
incurioso	incuriosa
incurso	incursa
incursor	incursora
incuso	incusa
incásico	incásica
incívico	incívica
incógnito	incógnita
incómodo	incómoda
indabador	indabadora
indagatorio	indagatoria
indebido	indebida
indeciso	indecisa
indecoro	indecora
indecoroso	indecorosa
indefenso	indefensa
indefinido	indefinida
indeliberado	indeliberada
indelicado	indelicada
indeseado	indeseada
indeterminado	indeterminada
indevoto	indevota
indezuelo	indezuela
indiano	indiana
indianés	indianésa
indicador	indicadora
indicativo	indicativa
indiciado	indiciada
indiciador	indiciadora
indiciario	indiciaria
indicioso	indiciosa
indiestro	indiestra
indiferenciado	indiferenciada
indigerido	indigerida
indigesto	indigesta
indigno	indigna
indijado	indijada
indino	indina
indio	india
indirecto	indirecta
indisciplinado	indisciplinada
indiscreto	indiscreta
indiscriminado	indiscriminada
indiscutido	indiscutida
indisimulado	indisimulada
indispuesto	indispuesta
indistinto	indistinta
individualizador	individualizadora
individuo	individua
indiviso	indivisa
indiófilo	indiófila
indo	inda
indoamericano	indoamericana
indoantillano	indoantillana
indochino	indochina
indocto	indocta
indoctrinado	indoctrinada
indocubano	indocubana
indocumentado	indocumentada
indoeuropeo	indoeuropea
indogermánico	indogermánica
indoiranio	indoirania
indoloro	indolora
indomado	indomada
indomesticado	indomesticada
indoméstico	indoméstica
indonesio	indonesia
indostano	indostana
indostanés	indostanésa
indostánico	indostánica
indotado	indotada
indubitado	indubitada
inducidor	inducidora
inductivo	inductiva
inductor	inductora
indumentario	indumentaria
industrioso	industriosa
indómito	indómita
ineducado	ineducada
inefectivo	inefectiva
inepto	inepta
inequívoco	inequívoca
inervador	inervadora
inescrupuloso	inescrupulosa
inespecífico	inespecífica
inesperado	inesperada
inestimado	inestimada
inesxacto	inesxacta
inexhausto	inexhausta
inexperto	inexperta
inexplicado	inexplicada
inexplorado	inexplorada
inexpresado	inexpresada
inexpresivo	inexpresiva
inextenso	inextensa
infacundo	infacunda
infamador	infamadora
infamativo	infamativa
infamatorio	infamatoria
infamoso	infamosa
infando	infanda
infante	infanta
infantino	infantina
infanzonado	infanzonada
infanzonazgo	infanzonazga
infanzón	infanzóna
infartado	infartada
infausto	infausta
infeccioso	infecciosa
infectivo	infectiva
infecto	infecta
infectocontagioso	infectocontagiosa
infecundo	infecunda
inferno	inferna
infesto	infesta
infidelísimo	infidelísima
infido	infida
infijo	infija
infiltrado	infiltrada
infiltrativo	infiltrativa
infinido	infinida
infinito	infinita
infintoso	infintosa
infistiútico	infistiútica
inflador	infladora
inflamador	inflamadora
inflamatorio	inflamatoria
inflativo	inflativa
infográfico	infográfica
informador	informadora
informativo	informativa
informático	informática
infortunado	infortunada
infortuno	infortuna
infracionario	infracionaria
infracto	infracta
infractor	infractora
infrahumano	infrahumana
infraoctavo	infraoctava
infraorbitario	infraorbitaria
infrarrojo	infrarroja
infrascrito	infrascrita
infrasónico	infrasónica
infructuoso	infructuosa
infructífero	infructífera
infrugífero	infrugífera
infundado	infundada
infundioso	infundiosa
infurcioniego	infurcioniega
infuso	infusa
ingeniero	ingeniera
ingenioso	ingeniosa
ingo	inga
ingrato	ingrata
ingresivo	ingresiva
ingrido	ingrida
ingrávido	ingrávida
inguinario	inguinaria
ingénito	ingénita
ingón	ingóna
inhabitado	inhabitada
inhacedero	inhacedera
inhibidor	inhibidora
inhibitorio	inhibitoria
inhiesto	inhiesta
inhonesto	inhonesta
inhospitalario	inhospitalaria
inhumano	inhumana
inhóspito	inhóspita
iniciado	iniciada
iniciador	iniciadora
iniciativo	iniciativa
iniciático	iniciática
inicuo	inicua
inigualado	inigualada
inimicísimo	inimicísima
ininterrumpido	ininterrumpida
injertador	injertadora
injuriador	injuriadora
injurioso	injuriosa
injustificado	injustificada
injusto	injusta
inlés	inlésa
inmaculado	inmaculada
inmaduro	inmadura
inmaturo	inmatura
inmediato	inmediata
inmenso	inmensa
inmerecido	inmerecida
inmeritorio	inmeritoria
inmerso	inmersa
inmigratorio	inmigratoria
inmobiliario	inmobiliaria
inmoderado	inmoderada
inmodesto	inmodesta
inmolador	inmoladora
inmortificado	inmortificada
inmotivado	inmotivada
inmoto	inmota
inmundo	inmunda
inmunitario	inmunitaria
inmunizador	inmunizadora
inmunodepresor	inmunodepresora
inmunodeprimido	inmunodeprimida
inmunológico	inmunológica
inmunosupresor	inmunosupresora
inmunosuprimido	inmunosuprimida
inmunólogo	inmunóloga
inmutativo	inmutativa
inmérito	inmérita
inmódico	inmódica
innato	innata
innecesario	innecesaria
innominado	innominada
innovador	innovadora
innúmero	innúmera
ino	ina
inocentón	inocentóna
inoculador	inoculadora
inocuo	inocua
inodoro	inodora
inofensivo	inofensiva
inofenso	inofensa
inoficioso	inoficiosa
inoperativo	inoperativa
inopinado	inopinada
inoportuno	inoportuna
inordenado	inordenada
inordinado	inordinada
inorgánico	inorgánica
inquietador	inquietadora
inquieto	inquieta
inquilino	inquilina
inquiridor	inquiridora
inquisidor	inquisidora
inquisitivo	inquisitiva
inquisitorio	inquisitoria
insano	insana
insatisfactorio	insatisfactoria
insatisfecho	insatisfecha
inscripto	inscripta
inscrito	inscrita
insectívoro	insectívora
inseguro	insegura
insensato	insensata
insepultado	insepultada
insepulto	insepulta
insidiador	insidiadora
insidioso	insidiosa
insignido	insignida
insincero	insincera
insinuador	insinuadora
insinuativo	insinuativa
insolidario	insolidaria
insoluto	insoluta
insonoro	insonora
insospechado	insospechada
inspector	inspectora
inspirado	inspirada
inspirador	inspiradora
inspirativo	inspirativa
inspiratorio	inspiratoria
instalador	instaladora
instantáneo	instantánea
instaurado	instaurada
instaurador	instauradora
instaurativo	instaurativa
instigador	instigadora
instintivo	instintiva
instituidor	instituidora
institutor	institutora
instructivo	instructiva
instructor	instructora
instruido	instruida
insubordinado	insubordinada
insufridero	insufridera
insulano	insulana
insulso	insulsa
insultador	insultadora
insumiso	insumisa
insurrecto	insurrecta
insípido	insípida
insólito	insólita
intacto	intacta
integrador	integradora
integérrimo	integérrima
intelectivo	intelectiva
inteligenciado	inteligenciada
intemperado	intemperada
intempestivo	intempestiva
intencionado	intencionada
intendente	intendenta
intensificador	intensificadora
intensivo	intensiva
intenso	intensa
intento	intenta
interactivo	interactiva
interamericano	interamericana
interandino	interandina
intercambiador	intercambiadora
interceptor	interceptora
intercesor	intercesora
intercomunitario	intercomunitaria
interconectado	interconectada
intercutáneo	intercutánea
interdisciplinario	interdisciplinaria
interesado	interesada
interfecto	interfecta
interfijo	interfija
intergaláctico	intergaláctica
interiano	interiana
interinario	interinaria
interino	interina
interiorano	interiorana
interiorizado	interiorizada
interjectivo	interjectiva
interlocutor	interlocutora
interlocutorio	interlocutoria
intermediado	intermediada
intermediador	intermediadora
intermediario	intermediaria
intermedio	intermedia
interno	interna
internáutico	internáutica
interoceánico	interoceánica
interparlamentario	interparlamentaria
interplanetario	interplanetaria
interpolador	interpoladora
interpretador	interpretadora
interpretativo	interpretativa
interpuesto	interpuesta
interrogador	interrogadora
interrogativo	interrogativa
interruptor	interruptora
intersubjutivo	intersubjutiva
intervenidor	intervenidora
interventor	interventora
intervocálico	intervocálica
interétnico	interétnica
intestado	intestada
intestino	intestina
intibucano	intibucana
intimatorio	intimatoria
intimidador	intimidadora
intimidativo	intimidativa
intimidatorio	intimidatoria
intocado	intocada
intonso	intonsa
intradérmico	intradérmica
intrahistórico	intrahistórica
intranquilizador	intranquilizadora
intranquilo	intranquila
intransitivo	intransitiva
intrauterino	intrauterina
intravenoso	intravenosa
intricado	intricada
intrincado	intrincada
introducidor	introducidora
introducto	introducta
introductor	introductora
introductorio	introductoria
introspectivo	introspectiva
introverso	introversa
introvertido	introvertida
intruso	intrusa
intráneo	intránea
intrépido	intrépida
intrínseco	intrínseca
intuitivo	intuitiva
inulto	inulta
inundatorio	inundatoria
inurbano	inurbana
inusado	inusada
inusitado	inusitada
inutilizado	inutilizada
invariado	invariada
invasivo	invasiva
invasor	invasora
invencionero	invencionera
inventador	inventadora
inventivo	inventiva
inventor	inventora
inverecundo	inverecunda
invernador	invernadora
invernizo	inverniza
inverso	inversa
inversor	inversora
invertebrado	invertebrada
invertido	invertida
investigador	investigadora
investigativo	investigativa
investigatorio	investigatoria
inveterado	inveterada
invicto	invicta
invidioso	invidiosa
inviolado	inviolada
invirtuoso	invirtuosa
invitado	invitada
invitador	invitadora
invito	invita
invocador	invocadora
invocatorio	invocatoria
involuntario	involuntaria
involutivo	involutiva
inválido	inválida
inyectador	inyectadora
inyectivo	inyectiva
inyector	inyectora
inédito	inédita
io	ia
iondo	ionda
ionizador	ionizadora
iqueño	iqueña
iquiqueño	iquiqueña
iquiteño	iquiteña
iracundo	iracunda
irado	irada
iranio	irania
iridáceo	iridácea
iridólogo	iridóloga
irisado	irisada
irlandesco	irlandesca
irlandés	irlandésa
iroqués	iroquésa
irradiador	irradiadora
irredento	irredenta
